Node_name	k	Bias	EF	UF	CF	EUF	ECF	UCF	EUCF	NCF	RoF	PMID	BF_as_integer	Chain	Chain_1	Chain_U
BAX	2	1	True	True	True	True	True	True	True	True	True	20221256	4	True	True	True
NonACD	1	1	True	True	True	True	True	True	True	True	True	20221256	2	True	True	True
Senescence	3	5	True	True	True	True	True	True	True	True	True	27613445	31	False	False	False
G1_S	4	1	True	True	True	True	True	True	True	True	True	27613445	2	True	False	True
MAPK	2	1	True	True	True	True	True	True	True	True	True	27613445	4	True	True	True
p16	4	1	True	True	True	True	True	True	True	True	True	27613445	16384	False	True	True
MDM2	6	7	True	True	True	True	True	True	True	True	True	27613445	2350879008182239232	False	True	True
p53	1	1	True	True	True	True	True	True	True	True	True	27613445	2	True	True	True
p21	4	3	True	True	True	True	True	True	True	True	True	27613445	19456	False	True	True
AKT	4	3	True	True	True	True	True	True	True	True	True	27613445	28672	False	True	True
mTORC1_S6K1	3	2	False	True	True	False	False	True	False	False	False	27613445	136	False	False	False
ATP	1	1	True	True	True	True	True	True	True	True	True	27613445	1	True	True	True
IRS_PIK3CA	2	2	False	True	True	False	False	True	False	False	False	27613445	3	False	False	False
AMPK	2	1	True	True	True	True	True	True	True	True	True	27613445	2	True	True	True
PTEN	2	1	True	True	True	True	True	True	True	True	True	27613445	4	True	True	True
TSC	3	1	True	True	True	True	True	True	True	True	True	27613445	64	False	True	True
MYC	4	1	True	True	True	True	True	True	True	True	True	27613445	16	True	False	True
CDK2	4	3	True	True	True	True	True	True	True	True	True	27613445	1092	False	False	False
RB1	1	1	True	True	True	True	True	True	True	True	True	27613445	2	True	True	True
E2F1	5	6	False	True	True	False	False	True	False	False	False	27613445	2730	False	False	False
PRC	2	1	True	True	True	True	True	True	True	True	True	27613445	4	True	True	True
Metabolism	4	9	True	True	False	True	True	True	True	False	True	27613445	1911	False	False	False
PP2A	1	1	True	True	True	True	True	True	True	True	True	27613445	2	True	True	True
FOXO	5	7	True	True	True	True	True	True	True	True	True	27613445	1894776832	False	True	True
PP1C	2	3	True	True	True	True	True	True	True	True	True	27613445	7	False	True	True
Nkx6.1	3	1	True	True	True	True	True	True	True	True	True	25398016	128	False	True	True
Nkx6.2	4	1	True	True	True	True	True	True	True	True	True	25398016	32768	False	True	True
Olig2	5	1	True	True	True	True	True	True	True	True	True	25398016	2147483648	False	True	True
Irx3	2	1	True	True	True	True	True	True	True	True	True	25398016	8	False	True	True
Dbx2	3	1	True	True	True	True	True	True	True	True	True	25398016	128	False	True	True
Nkx2.2	5	1	True	True	True	True	True	True	True	True	True	25398016	2147483648	False	True	True
Dbx1	4	1	True	True	True	True	True	True	True	True	True	25398016	32768	False	True	True
Pax6	1	1	True	True	True	True	True	True	True	True	True	25398016	2	True	True	True
PI3K	2	3	True	True	True	True	True	True	True	True	True	32305736	7	False	True	True
STAT3	2	2	False	True	True	False	False	True	False	False	False	32305736	5	False	False	False
SFK	1	1	True	True	True	True	True	True	True	True	True	32305736	1	True	True	True
SMAD1-5	1	1	True	True	True	True	True	True	True	True	True	32305736	1	True	True	True
SMAD1-5-4	1	1	True	True	True	True	True	True	True	True	True	32305736	1	True	True	True
AKT	1	1	True	True	True	True	True	True	True	True	True	32305736	1	True	True	True
SMAD3	1	1	True	True	True	True	True	True	True	True	True	32305736	1	True	True	True
KLF4	2	3	True	True	True	True	True	True	True	True	True	32305736	7	False	True	True
ETV5	4	15	True	True	True	True	True	True	True	True	True	32305736	32767	False	True	True
TBX3	1	1	True	True	True	True	True	True	True	True	True	32305736	1	True	True	True
TFAP2C	1	1	True	True	True	True	True	True	True	True	True	32305736	1	True	True	True
DMRT1	3	4	False	True	True	False	False	True	False	False	False	32305736	170	False	False	False
EZH2	2	3	True	True	True	True	True	True	True	True	True	32305736	14	True	False	True
NANOG	6	57	True	True	True	True	True	True	True	True	True	32305736	9223160927400968191	False	True	True
SOX2	3	5	True	True	True	True	True	True	True	True	True	32305736	47	False	True	True
Oct4	2	3	True	True	True	True	True	True	True	True	True	32305736	7	False	True	True
OCT4SOX2	2	1	True	True	True	True	True	True	True	True	True	32305736	1	True	False	True
CDH1	3	5	True	True	True	True	True	True	True	True	True	32305736	47	False	True	True
TET1	2	3	True	True	True	True	True	True	True	True	True	32305736	7	False	True	True
LIN28a	1	1	True	True	True	True	True	True	True	True	True	32305736	1	True	True	True
AnionEM	3	4	True	True	False	True	True	True	True	False	False	16968132	113	False	False	False
Ca2_c	3	3	True	True	True	True	True	True	True	True	True	16968132	112	False	True	True
ABI1	3	1	True	True	True	True	True	True	True	True	True	16968132	32	False	True	True
pH	1	1	True	True	True	True	True	True	True	True	True	16968132	1	True	True	True
Depolar	5	31	True	True	True	True	True	True	True	True	True	16968132	4227858431	False	False	False
KEV	1	1	True	True	True	True	True	True	True	True	True	16968132	1	True	True	True
KOUT	4	7	True	True	True	True	True	True	True	True	True	16968132	251	True	False	True
HTPase	3	1	True	True	True	True	True	True	True	True	True	16968132	128	False	True	True
Ca2_ATPase	1	1	True	True	True	True	True	True	True	True	True	16968132	1	True	True	True
InsP6	1	1	True	True	True	True	True	True	True	True	True	16968132	1	True	True	True
InsPK	1	1	True	True	True	True	True	True	True	True	True	16968132	1	True	True	True
cADPR	1	1	True	True	True	True	True	True	True	True	True	16968132	1	True	True	True
ADPRc	1	1	True	True	True	True	True	True	True	True	True	16968132	1	True	True	True
Closure	5	3	True	True	True	True	True	True	True	True	True	16968132	42	False	False	False
KAP	3	3	True	True	True	True	True	True	True	True	True	16968132	50	True	False	True
Actin	2	3	True	True	True	True	True	True	True	True	True	16968132	11	True	True	True
Malate	3	1	True	True	True	True	True	True	True	True	True	16968132	64	False	True	True
Atrboh	4	1	True	True	True	True	True	True	True	True	True	16968132	256	True	False	True
OST1	1	1	True	True	True	True	True	True	True	True	True	16968132	1	True	True	True
ROP2	1	1	True	True	True	True	True	True	True	True	True	16968132	1	True	True	True
cGMP	1	1	True	True	True	True	True	True	True	True	True	16968132	1	True	True	True
GC	1	1	True	True	True	True	True	True	True	True	True	16968132	1	True	True	True
ROP10	1	1	True	True	True	True	True	True	True	True	True	16968132	1	True	True	True
PA	1	1	True	True	True	True	True	True	True	True	True	16968132	1	True	True	True
PLD	1	1	True	True	True	True	True	True	True	True	True	16968132	1	True	True	True
InsP3	1	1	True	True	True	True	True	True	True	True	True	16968132	1	True	True	True
PLC	2	1	True	True	True	True	True	True	True	True	True	16968132	1	True	False	True
NOS	1	1	True	True	True	True	True	True	True	True	True	16968132	1	True	True	True
ROS	1	1	True	True	True	True	True	True	True	True	True	16968132	1	True	True	True
CIS	4	7	True	True	False	True	True	True	True	False	True	16968132	4383	False	False	False
CaIM	4	7	True	True	True	True	True	True	True	True	True	16968132	61648	False	False	False
AGB1	1	1	True	True	True	True	True	True	True	True	True	16968132	1	True	True	True
GPA1	3	3	True	True	True	True	True	True	True	True	True	16968132	13	True	False	True
RAC1	2	1	True	True	True	True	True	True	True	True	True	16968132	8	False	True	True
PEPC	1	1	True	True	True	True	True	True	True	True	True	16968132	2	True	True	True
NO	2	1	True	True	True	True	True	True	True	True	True	16968132	1	True	False	True
NIA12	1	1	True	True	True	True	True	True	True	True	True	16968132	1	True	True	True
RCN1	1	1	True	True	True	True	True	True	True	True	True	16968132	1	True	True	True
SphK	1	1	True	True	True	True	True	True	True	True	True	16968132	1	True	True	True
S1P	1	1	True	True	True	True	True	True	True	True	True	16968132	1	True	True	True
gads	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
lat	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
mek	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
raf	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
cd28	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
pdk1	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
pip3	3	1	True	True	True	True	True	True	True	True	True	17722974	8	False	True	True
bclxl	1	1	True	True	True	True	True	True	True	True	True	17722974	2	True	True	True
bad	1	1	True	True	True	True	True	True	True	True	True	17722974	2	True	True	True
creb	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
rsk	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
lckp2	2	1	True	True	True	True	True	True	True	True	True	17722974	1	True	False	True
lckr	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
tcrb	2	1	True	True	True	True	True	True	True	True	True	17722974	4	True	True	True
vav3	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
sh3bp2	2	1	True	True	True	True	True	True	True	True	True	17722974	1	True	False	True
card11a	3	1	True	True	True	True	True	True	True	True	True	17722974	1	True	False	True
malt1	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
card11	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
bcl10	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
erk	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
mekk1	3	7	True	True	True	True	True	True	True	True	True	17722974	127	False	True	True
hpk1	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
rac1p2	2	1	True	True	True	True	True	True	True	True	True	17722974	1	True	False	True
cdc42	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
pi3k	3	3	True	True	True	True	True	True	True	True	True	17722974	112	False	True	True
cblb	1	1	True	True	True	True	True	True	True	True	True	17722974	2	True	True	True
xx	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
ip3	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
plcga	6	1	True	True	True	True	True	True	True	True	True	17722974	4294967296	True	False	True
pkcth	3	1	True	True	True	True	True	True	True	True	True	17722974	1	True	False	True
dag	2	1	True	True	True	True	True	True	True	True	True	17722974	4	True	True	True
vav1	3	5	True	True	True	True	True	True	True	True	True	17722974	55	False	False	False
rac1r	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
sos	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
grb2	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
mkk4	2	3	True	True	True	True	True	True	True	True	True	17722974	7	False	True	True
mlk3	2	3	True	True	True	True	True	True	True	True	True	17722974	7	False	True	True
fyn	4	7	True	True	False	True	True	True	True	False	True	17722974	4383	False	False	False
lckp1	5	1	True	True	True	True	True	True	True	True	True	17722974	32	False	False	False
cd45	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
ikkab	2	1	True	True	True	True	True	True	True	True	True	17722974	1	True	False	True
ikkg	2	1	True	True	True	True	True	True	True	True	True	17722974	1	True	False	True
camk2	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
slp76	3	1	True	True	True	True	True	True	True	True	True	17722974	16	True	False	True
zap70	3	1	True	True	True	True	True	True	True	True	True	17722974	4	True	False	True
gab2	4	3	True	True	True	True	True	True	True	True	True	17722974	273	False	False	False
p27k	1	1	True	True	True	True	True	True	True	True	True	17722974	2	True	True	True
pkb	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
camk4	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
cam	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
cre	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
dgk	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
ras	3	1	True	True	True	True	True	True	True	True	True	17722974	16	True	False	True
rasgrp	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
gap	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
ccblp2	2	1	True	True	True	True	True	True	True	True	True	17722974	1	True	False	True
ccblr	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
p21c	1	1	True	True	True	True	True	True	True	True	True	17722974	2	True	True	True
itk	3	1	True	True	True	True	True	True	True	True	True	17722974	1	True	False	True
jun	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
jnk	2	3	True	True	True	True	True	True	True	True	True	17722974	7	False	True	True
sre	2	3	True	True	True	True	True	True	True	True	True	17722974	7	False	True	True
Dummy	6	1	True	True	True	True	True	True	True	True	True	17722974	4294967296	True	False	True
plcgb	1	1	True	True	True	True	True	True	True	True	True	17722974	1	True	True	True
shp1	2	1	True	True	True	True	True	True	True	True	True	17722974	4	True	True	True
cyc1	1	1	True	True	True	True	True	True	True	True	True	17722974	2	True	True	True
gsk3	1	1	True	True	True	True	True	True	True	True	True	17722974	2	True	True	True
