nodename	pmid	model	k	BF as int	UF	EUF	EUCF	UCF	EF	ECF	NCF	Chain	Chain_1	bias	Chain-U
v_TRAF2	32371892	113	2	1	True	True	True	True	True	True	True	True	False	1	True
v_TRAF2_ERN1_complex	32371892	113	9	1704474708472531758334352087467068803018896949521159227842921111888051512150549144101074456400068621745347610290159670776226092353318292507087339520	True	True	True	True	True	True	True	False	False	15	False
v_TRIB3	32371892	113	1	1	True	True	True	True	True	True	True	True	True	1	True
v_TRIB3_rna	32371892	113	2	1	True	True	True	True	True	True	True	True	False	1	True
v_Ternary_space_Complex_complex	32371892	113	3	1	True	True	True	True	True	True	True	True	False	1	True
v_Translation_space_initiation_phenotype	32371892	113	1	1	True	True	True	True	True	True	True	True	True	1	True
v_UPR_phenotype	32371892	113	5	2147483647	True	True	True	True	True	True	True	False	True	31	True
v_VAPB_RMDN3_complex	32371892	113	2	1	True	True	True	True	True	True	True	True	False	1	True
v_XBP1	32371892	113	1	1	True	True	True	True	True	True	True	True	True	1	True
v_XBP1_rna	32371892	113	5	357913941	True	True	True	True	True	True	True	False	False	15	False
v_accumulation_space_of_space_misfolded_space_protein_space_in_space_ER_phenotype	32371892	113	2	7	True	True	True	True	True	True	True	False	True	3	True
v_autophagy_phenotype	32371892	113	4	65534	True	True	True	True	True	True	True	True	False	15	True
v_cleaved_CASP3	32371892	113	2	1	True	True	True	True	True	True	True	True	False	1	True
v_cleaved_CASP4	32371892	113	2	1	True	True	True	True	True	True	True	True	False	1	True
v_cleaved_CASP9	32371892	113	2	1	True	True	True	True	True	True	True	True	False	1	True
v_endoplasmic_space_reticulum_space_calcium_space_ion_space_homeostasis_phenotype	32371892	113	2	7	True	True	True	True	True	True	True	False	True	3	True
v_endoplasmic_space_reticulum_space_organization_phenotype	32371892	113	1	1	True	True	True	True	True	True	True	True	True	1	True
v_high_space_Ca2_space_cytosolic_space_concentration_phenotype	32371892	113	2	7	True	True	True	True	True	True	True	False	True	3	True
v_hyperoxidation_phenotype	32371892	113	1	1	True	True	True	True	True	True	True	True	True	1	True
v_mitochondria_space_fragmentation_phenotype	32371892	113	1	1	True	True	True	True	True	True	True	True	True	1	True
v_mitochondrial_space_calcium_space_ion_space_transmembrane_space_transport_phenotype	32371892	113	1	1	True	True	True	True	True	True	True	True	True	1	True
v_mitochondrial_space_fission_phenotype	32371892	113	1	2	True	True	True	True	True	True	True	True	True	1	True
v_mitochondrial_space_outer_space_membrane_space_depolarization_phenotype	32371892	113	1	1	True	True	True	True	True	True	True	True	True	1	True
v_mitochondrion_endoplasmic_space_reticulum_space_membrane_space_tethering_space__phenotype	32371892	113	5	2147483647	True	True	True	True	True	True	True	False	True	31	True
v_p20	32371892	113	3	16	True	True	True	True	True	True	True	True	False	1	True
v_protein_space_ubiquitination_space_and_space_destruction_phenotype	32371892	113	1	1	True	True	True	True	True	True	True	True	True	1	True
v_pulmonary_fibrosis_phenotype	32371892	113	1	2	True	True	True	True	True	True	True	True	True	1	True
v_release_space_of_space_ER_space_Ca2__phenotype	32371892	113	1	1	True	True	True	True	True	True	True	True	True	1	True
v_retrograde_space_transport_space_from_space_ER_space_to_space_cytosol_phenotype	32371892	113	2	7	True	True	True	True	True	True	True	False	True	3	True
v_unfolded_space_protein_space_response_space__UPR__phenotype	32371892	113	3	127	True	True	True	True	True	True	True	False	True	7	True
v_viral_RNA_genome_replication_phenotype	32371892	113	1	1	True	True	True	True	True	True	True	True	True	1	True
v_viral_entry_into_host_cell_phenotype	32371892	113	4	56799	True	True	True	True	True	True	True	False	False	13	False
v_ACAD9	32371892	114	1	2	True	True	True	True	True	True	True	True	True	1	True
v_ATP_Synthase_complex	32371892	114	3	59	True	True	True	True	True	True	True	False	True	5	True
v_ATP_simple_molecule	32371892	114	4	273	True	True	True	True	True	True	True	False	False	3	False
v_Complex_1_complex	32371892	114	6	281479271809023	True	True	True	True	True	True	False	False	False	19	False
v_ECSIT	32371892	114	1	2	True	True	True	True	True	True	True	True	True	1	True
v_Fe2__ion	32371892	114	2	1	True	True	True	True	True	True	True	True	False	1	True
v_Fe3__ion	32371892	114	3	21	True	True	True	True	True	True	True	False	False	3	False
v_HO_simple_molecule	32371892	114	3	21	True	True	True	True	True	True	True	False	False	3	False
v_H_2_O_2__simple_molecule	32371892	114	4	19	True	True	True	True	True	True	True	False	False	3	False
v_H_2_O_simple_molecule	32371892	114	8	214789895147198816865717304668546259572853753546965315936570639405613055	True	True	True	True	True	True	False	False	False	113	False
v_H__ion_mitochondrial_matrix	32371892	114	7	6673221355150358214705069010091769855	True	True	True	True	True	True	False	False	False	101	False
v_H__ion_mitochondrion	32371892	114	6	6148914691247658495	True	False	False	True	False	False	False	False	False	40	False
v_MT_tRNAs_complex	32371892	114	3	7	True	True	True	True	True	True	True	False	False	3	False
v_NADP____simple_molecule	32371892	114	5	1115413	True	True	True	True	True	True	False	False	False	7	False
v_NAD__simple_molecule	32371892	114	2	1	True	True	True	True	True	True	True	True	False	1	True
v_NDUFA1	32371892	114	1	2	True	True	True	True	True	True	True	True	True	1	True
v_NDUFAF7	32371892	114	1	2	True	True	True	True	True	True	True	True	True	1	True
v_NDUFB9	32371892	114	1	2	True	True	True	True	True	True	True	True	True	1	True
v_Nsp8_affected_Mt_ribosomal_proteins_complex	32371892	114	1	2	True	True	True	True	True	True	True	True	True	1	True
v_OXPHOS_factors_complex	32371892	114	3	1	True	True	True	True	True	True	True	True	False	1	True
v_O_2__simple_molecule	32371892	114	2	1	True	True	True	True	True	True	True	True	False	1	True
v_O__2__endsuper__simple_molecule	32371892	114	5	1	True	True	True	True	True	True	True	True	False	1	True
v_ROS_simple_molecule	32371892	114	3	127	True	True	True	True	True	True	True	False	True	7	True
v_SOD2	32371892	114	1	1	True	True	True	True	True	True	True	True	True	1	True
v_TIM22_complex_complex	32371892	114	2	2	True	True	True	True	True	True	True	True	True	1	True
v_TIM9_TIM10_complex_complex	32371892	114	1	2	True	True	True	True	True	True	True	True	True	1	True
v_TXN2	32371892	114	5	197895	True	True	True	True	True	True	False	False	False	7	False
v_complex_3_complex	32371892	114	4	1335	True	True	True	True	True	True	False	False	False	7	False
v_complex_4_complex	32371892	114	4	1335	True	True	True	True	True	True	False	False	False	7	False
v_csa24_complex_2_complex_mitochondrial_matrix	32371892	114	5	872364031	True	True	True	True	True	True	True	False	False	25	False
v_csa60_mtDNA_encoded_OXPHOS_units_complex_mitochondrial_matrix	32371892	114	4	4915	True	True	True	True	True	True	True	False	False	7	False
v_csa84_complex_2_complex_mitochondrial_matrix	32371892	114	2	1	True	True	True	True	True	True	True	True	False	1	True
v_damaged_mt_DNA_gene	32371892	114	2	1	True	True	True	True	True	True	True	True	False	1	True
v_glutathione_disulfide_simple_molecule	32371892	114	4	19	True	True	True	True	True	True	True	False	False	3	False
v_glutathione_simple_molecule	32371892	114	3	1	True	True	True	True	True	True	True	True	False	1	True
v_hydroxide_simple_molecule	32371892	114	2	1	True	True	True	True	True	True	True	True	False	1	True
v_mt_DNA_gene	32371892	114	6	280377604177791	True	True	True	True	True	True	False	False	False	37	False
v_mt_DNA_replication_phenotype	32371892	114	3	127	True	True	True	True	True	True	True	False	True	7	True
v_mt_mRNA_rna	32371892	114	4	4144	True	True	True	True	True	True	True	False	False	3	False
v_paraquat_dication_complex	32371892	114	2	1	True	True	True	True	True	True	True	True	False	1	True
v_paraquat_simple_molecule	32371892	114	3	21	True	True	True	True	True	True	True	False	False	3	False
v_precursor_protein_N_terminus_binding	32371892	114	5	715827882	True	True	True	True	True	True	True	False	True	15	True
v_sa220_QH_2__simple_molecule_mitochondrial_matrix	32371892	114	3	1	True	True	True	True	True	True	True	True	False	1	True
v_sa253_Cyt_C_mitochondrial_matrix	32371892	114	5	1	True	True	True	True	True	True	True	True	False	1	True
v_sa6_Q_simple_molecule_mitochondrial_matrix	32371892	114	5	1	True	True	True	True	True	True	True	True	False	1	True
v_superoxide_simple_molecule	32371892	114	4	21879	True	False	False	True	False	False	False	False	False	10	False
v_ASIC1	32371892	115	1	1	True	True	True	True	True	True	True	True	True	1	True
v_ASIC1_trimer_H__STOML3_complex	32371892	115	3	4	True	True	True	True	True	True	True	True	False	1	True
v_ATP1A_ATP1B_FXYDs_complex	32371892	115	1	2	True	True	True	True	True	True	True	True	True	1	True
v_Activity_of_sodium_channels_phenotype	32371892	115	3	191	True	True	True	True	True	True	True	False	True	7	True
v_BRD2	32371892	115	3	32	True	True	True	True	True	True	True	False	True	1	True
v_BRD4	32371892	115	2	4	True	True	True	True	True	True	True	True	True	1	True
v_CRB3_PALS1_PATJ_complex_complex	32371892	115	3	1	True	True	True	True	True	True	True	True	False	1	True
v_Chromatin_organization_phenotype	32371892	115	1	1	True	True	True	True	True	True	True	True	True	1	True
v_E_PALS1_complex	32371892	115	2	1	True	True	True	True	True	True	True	True	False	1	True
v_K__ion	32371892	115	1	1	True	True	True	True	True	True	True	True	True	1	True
v_Maintenance_of_tight_junction_phenotype	32371892	115	2	7	True	True	True	True	True	True	True	False	True	3	True
v_Na__ion	32371892	115	1	1	True	True	True	True	True	True	True	True	True	1	True
v_P_TEFb_complex	32371892	115	3	7	True	True	True	True	True	True	True	False	False	3	False
v_RNA_Polymerase_II_dependent_Transcription__phenotype	32371892	115	1	1	True	True	True	True	True	True	True	True	True	1	True
v_TBP	32371892	115	2	1	True	True	True	True	True	True	True	True	False	1	True
v_csa1_histone_complex_nucleus	32371892	115	3	7	True	True	True	True	True	True	True	False	False	3	False
v_csa2_histone_complex_nucleus	32371892	115	8	1	True	True	True	True	True	True	True	True	False	1	True
v_ABCC1	32371892	116	1	1	True	True	True	True	True	True	True	True	True	1	True
v_ADP_simple_molecule	32371892	116	4	1	True	True	True	True	True	True	True	True	False	1	True
v_ALB_BIL_complex	32371892	116	2	1	True	True	True	True	True	True	True	True	False	1	True
v_BACH1	32371892	116	1	2	True	True	True	True	True	True	True	True	True	1	True
v_BACH1_Maf_complex	32371892	116	2	1	True	True	True	True	True	True	True	True	False	1	True
v_BLVRA_Zn2__complex	32371892	116	1	1	True	True	True	True	True	True	True	True	True	1	True
v_BLVRA_rna	32371892	116	1	1	True	True	True	True	True	True	True	True	True	1	True
v_BLVRB	32371892	116	1	1	True	True	True	True	True	True	True	True	True	1	True
v_BLVRB_rna	32371892	116	1	1	True	True	True	True	True	True	True	True	True	1	True
v_Bilirubin_simple_molecule	32371892	116	4	7	True	True	True	True	True	True	True	False	False	3	False
v_Biliverdin_simple_molecule	32371892	116	4	1	True	True	True	True	True	True	True	True	False	1	True
v_CASP1_120_197__CASP1_317_404__complex	32371892	116	2	1	True	True	True	True	True	True	True	True	False	1	True
v_CO2_simple_molecule_mitochondrial_matrix	32371892	116	6	1099511627776	True	True	True	True	True	True	True	False	False	1	False
v_CO2_simple_molecule_mitochondrion	32371892	116	3	1	True	True	True	True	True	True	True	True	False	1	True
v_COPRO3_simple_molecule_cell	32371892	116	2	1	True	True	True	True	True	True	True	True	False	1	True
v_COPRO3_simple_molecule_mitochondrion	32371892	116	1	1	True	True	True	True	True	True	True	True	True	1	True
v_CO_simple_molecule	32371892	116	4	1	True	True	True	True	True	True	True	True	False	1	True
v_Caspase_1_Tetramer_complex	32371892	116	1	1	True	True	True	True	True	True	True	True	True	1	True
v_CoA_SH_simple_molecule	32371892	116	6	1099511627776	True	True	True	True	True	True	True	False	False	1	False
v_FECH	32371892	116	1	1	True	True	True	True	True	True	True	True	True	1	True
v_FECH_rna	32371892	116	1	1	True	True	True	True	True	True	True	True	True	1	True
v_FTH1_rna	32371892	116	1	1	True	True	True	True	True	True	True	True	True	1	True
v_FTL_rna	32371892	116	1	1	True	True	True	True	True	True	True	True	True	1	True
v_Fe2__ion_cell	32371892	116	9	10638516356390883415052639067037102447602306096739571502403841764584365389937674957739790886088752060022621845424243692625350152167682595606360049582079	True	True	True	True	True	True	False	False	False	377	False
v_Fe2__ion_default_compartment	32371892	116	6	217020879493599071	True	True	True	True	True	True	False	False	False	29	False
v_Fe2__ion_endosome	32371892	116	3	1	True	True	True	True	True	True	True	True	False	1	True
v_Fe3__ion_default_compartment	32371892	116	5	19	True	True	True	True	True	True	True	False	False	3	False
v_Fe3__ion_endosome	32371892	116	1	1	True	True	True	True	True	True	True	True	True	1	True
v_Fe_3__O_OH__simple_molecule	32371892	116	4	1	True	True	True	True	True	True	True	True	False	1	True
v_Ferritin_complex	32371892	116	2	7	True	True	True	True	True	True	True	False	True	3	True
v_Ferroptosis_phenotype	32371892	116	1	1	True	True	True	True	True	True	True	True	True	1	True
v_H2O2_simple_molecule	32371892	116	5	4383	True	True	True	True	True	True	False	False	False	7	False
v_H2O_simple_molecule_cell	32371892	116	6	56294136689463	True	True	True	True	True	True	False	False	False	19	False
v_H2O_simple_molecule_default_compartment	32371892	116	5	19	True	True	True	True	True	True	True	False	False	3	False
v_HMBL_simple_molecule	32371892	116	3	1	True	True	True	True	True	True	True	True	False	1	True
v_HMOX1_cell	32371892	116	1	1	True	True	True	True	True	True	True	True	True	1	True
v_HMOX1_cell_active	32371892	116	2	1	True	True	True	True	True	True	True	True	False	1	True
v_HMOX1_rna	32371892	116	2	2	True	True	True	True	True	True	True	True	True	1	True
v_H__ion_cell	32371892	116	2	1	True	True	True	True	True	True	True	True	False	1	True
v_H__ion_mitochondrial_matrix	32371892	116	4	4	True	True	True	True	True	True	True	True	False	1	True
v_Heme_simple_molecule_cell	32371892	116	2	1	True	True	True	True	True	True	True	True	False	1	True
v_Heme_simple_molecule_default_compartment	32371892	116	5	50529031	True	True	True	True	True	True	True	False	False	9	False
v_Heme_simple_molecule_mitochondrial_matrix	32371892	116	4	4	True	True	True	True	True	True	True	True	False	1	True
v_IL_18_cell	32371892	116	2	1	True	True	True	True	True	True	True	True	False	1	True
v_IL_18_default_compartment	32371892	116	1	1	True	True	True	True	True	True	True	True	True	1	True
v_IL_1B_cell	32371892	116	2	1	True	True	True	True	True	True	True	True	False	1	True
v_IL_1B_default_compartment	32371892	116	1	1	True	True	True	True	True	True	True	True	True	1	True
v_Lipid_Peroxide_simple_molecule	32371892	116	2	1	True	True	True	True	True	True	True	True	False	1	True
v_Lipid_alcohol_simple_molecule	32371892	116	2	1	True	True	True	True	True	True	True	True	False	1	True
v_NADP__simple_molecule	32371892	116	7	61085845394527171633000943387411	True	True	True	True	True	True	False	False	False	29	False
v_NH4__ion	32371892	116	3	1	True	True	True	True	True	True	True	True	False	1	True
v_NLRP3_SUGT1_HSP90_complex	32371892	116	2	7	True	True	True	True	True	True	True	False	True	3	True
v_NLRP3_cell	32371892	116	1	1	True	True	True	True	True	True	True	True	True	1	True
v_NLRP3_cell_active	32371892	116	9	1005585594745694782468051874865438459560952436544429503329267108279132302255516023260140572362517757076752389363986453814031541210895992745982523675456307	True	True	True	True	True	True	True	False	False	255	False
v_NLRP3_oligomer_ASC_Caspase1_complex	32371892	116	4	1335	True	True	True	True	True	True	False	False	False	7	False
v_NLRP3_rna	32371892	116	1	1	True	True	True	True	True	True	True	True	True	1	True
v_NRF2_phosphorylated_cell	32371892	116	3	21	True	True	True	True	True	True	True	False	False	3	False
v_NRF2_phosphorylated_nucleus	32371892	116	1	1	True	True	True	True	True	True	True	True	True	1	True
v_NRF2_ubiquitinated	32371892	116	1	1	True	True	True	True	True	True	True	True	True	1	True
v_Nrf2_Maf_complex	32371892	116	2	1	True	True	True	True	True	True	True	True	False	1	True
v_PBG_simple_molecule	32371892	116	2	1	True	True	True	True	True	True	True	True	False	1	True
v_PPGEN9_simple_molecule	32371892	116	3	1	True	True	True	True	True	True	True	True	False	1	True
v_PRIN9_simple_molecule_mitochondrial_matrix	32371892	116	1	1	True	True	True	True	True	True	True	True	True	1	True
v_PRIN9_simple_molecule_mitochondrion	32371892	116	3	1	True	True	True	True	True	True	True	True	False	1	True
v_PSTPIP1_trimer_Pyrin_trimer_complex	32371892	116	2	1	True	True	True	True	True	True	True	True	False	1	True
v_Pi_simple_molecule	32371892	116	4	1	True	True	True	True	True	True	True	True	False	1	True
v_Pyrin_trimer_ASC_complex	32371892	116	2	1	True	True	True	True	True	True	True	True	False	1	True
